Pull Request,Name,Message,Created at,Updated at,Additions,Commits,Status,File changed
46,"NamedUser(login=""NinhDT22022522"")",Merge branch 'gungui98:master' into master,28/04/2023 7:50,05/05/2023 7:05,3209,44,failure,"['.github/workflows/test.yml', 'week_ (1)/Exercises_1.html', 'week_ (1)/Exercises_2.html', 'week_ (4)/1 - Pandas - Series.ipynb', 'week_ (4)/2 - Pandas Series exercises.ipynb', 'week_ (4)/3 - Pandas - DataFrames.ipynb', 'week_ (4)/4 - Pandas DataFrames exercises.ipynb', 'week_ (4)/5 - Pandas - Reading CSV and Basic Plotting.ipynb', 'week_ (4)/data/btc-market-price.csv', 'week_ (4)/data/eth-price.csv']"
46,"NamedUser(login=""NinhDT22022522"")",complete week_4,28/04/2023 7:50,05/05/2023 8:11,3209,44,unknown,"['week_ (4)/1 - Pandas - Series.ipynb', 'week_ (4)/2 - Pandas Series exercises.ipynb', 'week_ (4)/3 - Pandas - DataFrames.ipynb', 'week_ (4)/4 - Pandas DataFrames exercises.ipynb']"
46,"NamedUser(login=""NinhDT22022522"")",update week_4,28/04/2023 7:50,05/05/2023 8:19,3209,44,unknown,['week_ (4)/4 - Pandas DataFrames exercises.ipynb']
46,"NamedUser(login=""NinhDT22022522"")",update week_4,28/04/2023 7:50,05/05/2023 8:20,3209,44,unknown,['week_ (4)/4 - Pandas DataFrames exercises.ipynb']
46,"NamedUser(login=""NinhDT22022522"")","Revert ""update week_4""

This reverts commit e8faf68ba8c02e8b9d562a86c7994d3021956b36.",28/04/2023 7:50,05/05/2023 8:38,3209,44,unknown,['week_ (4)/4 - Pandas DataFrames exercises.ipynb']
46,"NamedUser(login=""NinhDT22022522"")","Revert ""update week_4""

This reverts commit 80b8f77b5d81bdbecba486f75b0a139d4fb6ec48.",28/04/2023 7:50,05/05/2023 8:38,3209,44,unknown,['week_ (4)/4 - Pandas DataFrames exercises.ipynb']
46,"NamedUser(login=""NinhDT22022522"")","Revert ""complete week_4""

This reverts commit 0b4555444d0402e8c6f06c9d58f014c103dac6fa.",28/04/2023 7:50,05/05/2023 8:39,3209,44,failure,"['week_ (4)/1 - Pandas - Series.ipynb', 'week_ (4)/2 - Pandas Series exercises.ipynb', 'week_ (4)/3 - Pandas - DataFrames.ipynb', 'week_ (4)/4 - Pandas DataFrames exercises.ipynb']"
46,"NamedUser(login=""NinhDT22022522"")",Merge branch 'gungui98:master' into master,28/04/2023 7:50,05/05/2023 8:39,3209,44,failure,['week_ (4)/4 - Pandas DataFrames exercises.ipynb']
46,"NamedUser(login=""NinhDT22022522"")",complete week_4,28/04/2023 7:50,05/05/2023 9:17,3209,44,success,"['week_ (4)/2 - Pandas Series exercises.ipynb', 'week_ (4)/4 - Pandas DataFrames exercises.ipynb']"
46,"NamedUser(login=""NinhDT22022522"")",Merge branch 'gungui98:master' into master,28/04/2023 7:50,08/05/2023 9:23,3209,44,failure,"['.github/workflows/test.yml', '.vscode/launch.json', 'week_ (5)/boilerplate-demographic-data-analyzer-main/adult.data.csv', 'week_ (5)/boilerplate-demographic-data-analyzer-main/demographic_data_analyzer.py', 'week_ (5)/boilerplate-demographic-data-analyzer-main/main.py', 'week_ (5)/boilerplate-demographic-data-analyzer-main/test_module.py', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/main.py', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/mean_var_std.py', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/test_module.py']"
46,"NamedUser(login=""NinhDT22022522"")",Merge branch 'gungui98:master' into master,28/04/2023 7:50,08/05/2023 10:22,3209,44,failure,"['.github/workflows/test.yml', 'week_ (5)/boilerplate-demographic-data-analyzer-main/README.MD', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/README.MD']"
46,"NamedUser(login=""NinhDT22022522"")",complete week_5,28/04/2023 7:50,08/05/2023 10:25,3209,44,success,"['week_ (5)/boilerplate-demographic-data-analyzer-main/demographic_data_analyzer.py', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/mean_var_std.py']"
46,"NamedUser(login=""NinhDT22022522"")",test in VS,28/04/2023 7:50,08/05/2023 10:33,3209,44,success,"['.vs/ProjectSettings.json', '.vs/PythonSettings.json', '.vs/VSWorkspaceState.json', '.vs/python-datascience-course/FileContentIndex/43b57594-74b2-4fe9-becd-ce3bb2f9b156.vsidx', '.vs/python-datascience-course/FileContentIndex/read.lock', '.vs/python-datascience-course/v17/.wsuo', '.vs/slnx.sqlite']"
46,"NamedUser(login=""NinhDT22022522"")",Merge branch 'gungui98:master' into master,28/04/2023 7:50,12/05/2023 6:19,3209,44,failure,"['.github/workflows/test.yml', 'week_ (6)/boilerplate-medical-data-visualizer-main/README.md', 'week_ (6)/boilerplate-medical-data-visualizer-main/examples/Figure_1.png', 'week_ (6)/boilerplate-medical-data-visualizer-main/examples/Figure_2.png', 'week_ (6)/boilerplate-medical-data-visualizer-main/main.py', 'week_ (6)/boilerplate-medical-data-visualizer-main/medical_data_visualizer.py', 'week_ (6)/boilerplate-medical-data-visualizer-main/medical_examination.csv', 'week_ (6)/boilerplate-medical-data-visualizer-main/test_module.py']"
46,"NamedUser(login=""NinhDT22022522"")",complete week_6,28/04/2023 7:50,12/05/2023 8:22,3209,44,failure,['week_ (6)/boilerplate-medical-data-visualizer-main/medical_data_visualizer.py']
46,"NamedUser(login=""NinhDT22022522"")",fix week_6,28/04/2023 7:50,12/05/2023 8:28,3209,44,failure,"['week_ (6)/boilerplate-medical-data-visualizer-main/medical_data_visualizer.py', 'week_ (6)/boilerplate-medical-data-visualizer-main/test_module.py']"
46,"NamedUser(login=""NinhDT22022522"")",fix week_6,28/04/2023 7:50,12/05/2023 8:53,3209,44,failure,['week_ (6)/boilerplate-medical-data-visualizer-main/test_module.py']
46,"NamedUser(login=""NinhDT22022522"")",fix week_6,28/04/2023 7:50,12/05/2023 8:56,3209,44,failure,"['week_ (6)/boilerplate-medical-data-visualizer-main/medical_data_visualizer.py', 'week_ (6)/boilerplate-medical-data-visualizer-main/test_module.py']"
46,"NamedUser(login=""NinhDT22022522"")",fix  week_6,28/04/2023 7:50,12/05/2023 8:59,3209,44,failure,['week_ (6)/boilerplate-medical-data-visualizer-main/test_module.py']
46,"NamedUser(login=""NinhDT22022522"")","Revert ""fix  week_6""

This reverts commit b3a78a2003db4da82474b90c259b7390445832ee.",28/04/2023 7:50,12/05/2023 9:00,3209,44,unknown,['week_ (6)/boilerplate-medical-data-visualizer-main/test_module.py']
46,"NamedUser(login=""NinhDT22022522"")","Revert ""fix week_6""

This reverts commit 2e2de8e52bfdf69cf1f269892568c0275a66ec66.",28/04/2023 7:50,12/05/2023 9:00,3209,44,unknown,"['week_ (6)/boilerplate-medical-data-visualizer-main/medical_data_visualizer.py', 'week_ (6)/boilerplate-medical-data-visualizer-main/test_module.py']"
46,"NamedUser(login=""NinhDT22022522"")","Revert ""fix week_6""

This reverts commit f8fa80375ed2b84537d0b595f496a33fa52ef9bd.",28/04/2023 7:50,12/05/2023 9:00,3209,44,unknown,['week_ (6)/boilerplate-medical-data-visualizer-main/test_module.py']
46,"NamedUser(login=""NinhDT22022522"")","Revert ""fix week_6""

This reverts commit b57682f0c70fc6369ec284a014d8e589ba28b745.",28/04/2023 7:50,12/05/2023 9:00,3209,44,unknown,"['week_ (6)/boilerplate-medical-data-visualizer-main/medical_data_visualizer.py', 'week_ (6)/boilerplate-medical-data-visualizer-main/test_module.py']"
46,"NamedUser(login=""NinhDT22022522"")",fix,28/04/2023 7:50,12/05/2023 9:04,3209,44,failure,['week_ (6)/boilerplate-medical-data-visualizer-main/medical_data_visualizer.py']
46,"NamedUser(login=""NinhDT22022522"")",update week_6,28/04/2023 7:50,12/05/2023 9:09,3209,44,failure,['week_ (6)/boilerplate-medical-data-visualizer-main/medical_data_visualizer.py']
46,"NamedUser(login=""NinhDT22022522"")",update week_6,28/04/2023 7:50,12/05/2023 9:44,3209,44,failure,['week_ (6)/boilerplate-medical-data-visualizer-main/medical_data_visualizer.py']
46,"NamedUser(login=""NinhDT22022522"")",update week_6,28/04/2023 7:50,12/05/2023 9:50,3209,44,success,['week_ (6)/boilerplate-medical-data-visualizer-main/medical_data_visualizer.py']
46,"NamedUser(login=""NinhDT22022522"")",Merge branch 'gungui98:master' into master,28/04/2023 7:50,15/05/2023 9:12,3209,44,failure,"['.github/workflows/test.yml', 'week_ (6)/README.md', 'week_ (7)/README.md', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/examples/Figure_1.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/examples/Figure_2.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/examples/Figure_3.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/fcc-forum-pageviews.csv', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/main.py', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/test_module.py', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/time_series_visualizer.py']"
46,"NamedUser(login=""NinhDT22022522"")",complete week_7,28/04/2023 7:50,15/05/2023 10:35,3209,44,failure,['week_ (7)/boilerplate-page-view-time-series-visualizer-main/time_series_visualizer.py']
46,"NamedUser(login=""NinhDT22022522"")",update week7,28/04/2023 7:50,15/05/2023 10:47,3209,44,success,['week_ (7)/boilerplate-page-view-time-series-visualizer-main/time_series_visualizer.py']
46,"NamedUser(login=""NinhDT22022522"")",Merge branch 'gungui98:master' into master,28/04/2023 7:50,19/05/2023 6:07,3209,44,failure,"['.github/workflows/test.yml', 'week_ (8)/boilerplate-sea-level-predictor-main/README.md', 'week_ (8)/boilerplate-sea-level-predictor-main/epa-sea-level.csv', 'week_ (8)/boilerplate-sea-level-predictor-main/main.py', 'week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py', 'week_ (8)/boilerplate-sea-level-predictor-main/test_module.py', 'week_ (8)/data-cleaning-and-visualizations/1 - Missing Data.ipynb', 'week_ (8)/data-cleaning-and-visualizations/2 - Handling Missing Data with Pandas.ipynb', 'week_ (8)/data-cleaning-and-visualizations/3 - Cleaning Not Null Values.ipynb', 'week_ (8)/data-cleaning-and-visualizations/4 - More Visualizations.ipynb', 'week_ (8)/data-cleaning-and-visualizations/5 - Real Example.ipynb', 'week_ (8)/data-cleaning-and-visualizations/data/btc-eth-prices-original.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-eth-prices-outliers.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-eth-prices.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-market-price-full.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-market-price.csv', 'week_ (8)/data-cleaning-and-visualizations/data/eth-price-full.csv', 'week_ (8)/data-cleaning-and-visualizations/data/eth-price.csv']"
46,"NamedUser(login=""NinhDT22022522"")",complete week_8,28/04/2023 7:50,19/05/2023 6:31,3209,44,failure,"['week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py', 'week_ (8)/data-cleaning-and-visualizations/1 - Missing Data.ipynb', 'week_ (8)/data-cleaning-and-visualizations/2 - Handling Missing Data with Pandas.ipynb', 'week_ (8)/data-cleaning-and-visualizations/3 - Cleaning Not Null Values.ipynb', 'week_ (8)/data-cleaning-and-visualizations/4 - More Visualizations.ipynb']"
46,"NamedUser(login=""NinhDT22022522"")",update,28/04/2023 7:50,19/05/2023 6:34,3209,44,success,['week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py']
46,"NamedUser(login=""NinhDT22022522"")",Merge branch 'gungui98:master' into master,28/04/2023 7:50,22/05/2023 9:05,3209,44,success,"['week_ (9) final/README.MD', 'week_ (9) final/boilerplate/main.py']"
43,"NamedUser(login=""gungui98"")",Create README.MD,28/04/2023 7:11,28/04/2023 6:07,1,5,failure,['README.MD']
43,"NamedUser(login=""gungui98"")",Merge branch 'gungui98:master' into master,28/04/2023 7:11,28/04/2023 6:09,1,5,failure,['.github/workflows/test.yml']
43,"NamedUser(login=""gungui98"")",Merge branch 'gungui98:master' into master,28/04/2023 7:11,28/04/2023 7:10,1,5,failure,"['.github/workflows/test.yml', '.github/workflows/test_notebook.py', 'week_ (2)/exercise_1.ipynb']"
43,"NamedUser(login=""gungui98"")",Merge branch 'gungui98:master' into master,28/04/2023 7:11,28/04/2023 7:15,1,5,failure,['.github/workflows/test_notebook.py']
43,"NamedUser(login=""gungui98"")",Merge branch 'gungui98:master' into master,28/04/2023 7:11,28/04/2023 7:45,1,5,failure,"['.github/workflows/test.yml', 'week_ (1)/Exercises_1.html', 'week_ (1)/Exercises_2.html']"
41,"NamedUser(login=""VinhBQ21-7"")",Add files via upload,28/04/2023 6:41,28/04/2023 6:33,2584,33,unknown,['week_ (3)/2. NumPy exercises.ipynb']
41,"NamedUser(login=""VinhBQ21-7"")",Add files via upload,28/04/2023 6:41,28/04/2023 6:36,2584,33,unknown,"['week_ (2)/exercise_1.ipynb', 'week_ (2)/exercise_2.ipynb', 'week_ (2)/person/__pycache__/person.cpython-39.pyc', 'week_ (2)/person/__pycache__/student.cpython-39.pyc', 'week_ (2)/person/person.py', 'week_ (2)/person/student.py', 'week_ (2)/person_mixins/__pycache__/person.cpython-39.pyc', 'week_ (2)/person_mixins/__pycache__/student.cpython-39.pyc', 'week_ (2)/person_mixins/__pycache__/teacher.cpython-39.pyc', 'week_ (2)/person_mixins/person.py', 'week_ (2)/person_mixins/student.py', 'week_ (2)/person_mixins/teacher.py']"
41,"NamedUser(login=""VinhBQ21-7"")",Add files via upload,28/04/2023 6:41,28/04/2023 6:38,2584,33,failure,"['week_ (1)/Exercises.ipynb', 'week_ (1)/Exercises_1.ipynb', 'week_ (1)/Exercises_2.ipynb']"
41,"NamedUser(login=""VinhBQ21-7"")",Merge branch 'master' into master,28/04/2023 6:41,28/04/2023 6:54,2584,33,failure,['week_ (2)/exercise_1.ipynb']
41,"NamedUser(login=""VinhBQ21-7"")",Merge branch 'gungui98:master' into master,28/04/2023 6:41,28/04/2023 7:16,2584,33,failure,"['.github/workflows/test.yml', '.github/workflows/test_notebook.py']"
41,"NamedUser(login=""VinhBQ21-7"")",Add files via upload,28/04/2023 6:41,28/04/2023 7:44,2584,33,failure,"['week_ (1)/Exercises.ipynb', 'week_ (1)/Exercises_1.ipynb', 'week_ (1)/Exercises_2.ipynb', 'week_ (2)/exercise_1.ipynb', 'week_ (2)/exercise_2.ipynb', 'week_ (3)/1. NumPy.ipynb', 'week_ (3)/2. NumPy exercises.ipynb']"
41,"NamedUser(login=""VinhBQ21-7"")",Merge branch 'gungui98:master' into master,28/04/2023 6:41,28/04/2023 7:44,2584,33,failure,['.github/workflows/test.yml']
41,"NamedUser(login=""VinhBQ21-7"")",Add files via upload,28/04/2023 6:41,28/04/2023 7:47,2584,33,failure,[]
41,"NamedUser(login=""VinhBQ21-7"")",Merge branch 'gungui98:master' into master,28/04/2023 6:41,28/04/2023 7:47,2584,33,failure,"['.github/workflows/test.yml', 'week_ (1)/Exercises_1.html', 'week_ (1)/Exercises_2.html']"
41,"NamedUser(login=""VinhBQ21-7"")",Merge branch 'gungui98:master' into master,28/04/2023 6:41,28/04/2023 7:51,2584,33,failure,['.github/workflows/test.yml']
41,"NamedUser(login=""VinhBQ21-7"")",Update exercise_1.ipynb,28/04/2023 6:41,28/04/2023 7:53,2584,33,failure,['week_ (2)/exercise_1.ipynb']
41,"NamedUser(login=""VinhBQ21-7"")",Add files via upload,28/04/2023 6:41,28/04/2023 7:55,2584,33,failure,['week_ (2)/exercise_1.ipynb']
41,"NamedUser(login=""VinhBQ21-7"")",Delete exercise_1.ipynb,28/04/2023 6:41,28/04/2023 7:56,2584,33,failure,['week_ (2)/exercise_1.ipynb']
41,"NamedUser(login=""VinhBQ21-7"")",Add files via upload,28/04/2023 6:41,28/04/2023 7:57,2584,33,failure,['week_ (2)/exercise_1.ipynb']
41,"NamedUser(login=""VinhBQ21-7"")",Add files via upload,28/04/2023 6:41,28/04/2023 7:58,2584,33,failure,['week_ (2)/exercise_1.ipynb']
41,"NamedUser(login=""VinhBQ21-7"")",Add files via upload,28/04/2023 6:41,28/04/2023 8:05,2584,33,failure,['week_ (3)/2. NumPy exercises.ipynb']
41,"NamedUser(login=""VinhBQ21-7"")",Add files via upload,28/04/2023 6:41,28/04/2023 8:13,2584,33,success,['week_ (3)/2. NumPy exercises.ipynb']
41,"NamedUser(login=""VinhBQ21-7"")",Merge branch 'gungui98:master' into master,28/04/2023 6:41,05/05/2023 7:07,2584,33,failure,"['.github/workflows/test.yml', 'week_ (4)/1 - Pandas - Series.ipynb', 'week_ (4)/2 - Pandas Series exercises.ipynb', 'week_ (4)/3 - Pandas - DataFrames.ipynb', 'week_ (4)/4 - Pandas DataFrames exercises.ipynb', 'week_ (4)/5 - Pandas - Reading CSV and Basic Plotting.ipynb', 'week_ (4)/data/btc-market-price.csv', 'week_ (4)/data/eth-price.csv']"
41,"NamedUser(login=""VinhBQ21-7"")",Merge branch 'gungui98:master' into master,28/04/2023 6:41,05/05/2023 7:36,2584,33,failure,['week_ (4)/4 - Pandas DataFrames exercises.ipynb']
41,"NamedUser(login=""VinhBQ21-7"")",Add files via upload,28/04/2023 6:41,05/05/2023 8:31,2584,33,success,"['week_ (4)/2 - Pandas Series exercises.ipynb', 'week_ (4)/4 - Pandas DataFrames exercises.ipynb']"
41,"NamedUser(login=""VinhBQ21-7"")",Merge branch 'gungui98:master' into master,28/04/2023 6:41,08/05/2023 10:01,2584,33,failure,"['.github/workflows/test.yml', '.vscode/launch.json', 'week_ (5)/boilerplate-demographic-data-analyzer-main/README.MD', 'week_ (5)/boilerplate-demographic-data-analyzer-main/adult.data.csv', 'week_ (5)/boilerplate-demographic-data-analyzer-main/demographic_data_analyzer.py', 'week_ (5)/boilerplate-demographic-data-analyzer-main/main.py', 'week_ (5)/boilerplate-demographic-data-analyzer-main/test_module.py', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/README.MD', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/main.py', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/mean_var_std.py', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/test_module.py']"
41,"NamedUser(login=""VinhBQ21-7"")",Add files via upload,28/04/2023 6:41,08/05/2023 10:02,2584,33,failure,['week_ (5)/boilerplate-demographic-data-analyzer-main/demographic_data_analyzer.py']
41,"NamedUser(login=""VinhBQ21-7"")",Add files via upload,28/04/2023 6:41,08/05/2023 10:02,2584,33,failure,['week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/mean_var_std.py']
41,"NamedUser(login=""VinhBQ21-7"")",Merge branch 'gungui98:master' into master,28/04/2023 6:41,08/05/2023 10:26,2584,33,success,['.github/workflows/test.yml']
41,"NamedUser(login=""VinhBQ21-7"")",Merge branch 'gungui98:master' into master,28/04/2023 6:41,12/05/2023 6:25,2584,33,failure,"['.github/workflows/test.yml', 'week_ (6)/boilerplate-medical-data-visualizer-main/README.md', 'week_ (6)/boilerplate-medical-data-visualizer-main/examples/Figure_1.png', 'week_ (6)/boilerplate-medical-data-visualizer-main/examples/Figure_2.png', 'week_ (6)/boilerplate-medical-data-visualizer-main/main.py', 'week_ (6)/boilerplate-medical-data-visualizer-main/medical_data_visualizer.py', 'week_ (6)/boilerplate-medical-data-visualizer-main/medical_examination.csv', 'week_ (6)/boilerplate-medical-data-visualizer-main/test_module.py']"
41,"NamedUser(login=""VinhBQ21-7"")",Add files via upload,28/04/2023 6:41,12/05/2023 6:55,2584,33,failure,['week_ (6)/boilerplate-medical-data-visualizer-main/medical_data_visualizer.py']
41,"NamedUser(login=""VinhBQ21-7"")",Add files via upload,28/04/2023 6:41,12/05/2023 7:06,2584,33,success,['week_ (6)/boilerplate-medical-data-visualizer-main/medical_data_visualizer.py']
41,"NamedUser(login=""VinhBQ21-7"")",Merge branch 'gungui98:master' into master,28/04/2023 6:41,15/05/2023 8:38,2584,33,failure,"['.github/workflows/test.yml', 'week_ (6)/README.md', 'week_ (7)/README.md', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/examples/Figure_1.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/examples/Figure_2.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/examples/Figure_3.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/fcc-forum-pageviews.csv', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/main.py', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/test_module.py', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/time_series_visualizer.py']"
41,"NamedUser(login=""VinhBQ21-7"")",Add files via upload,28/04/2023 6:41,15/05/2023 9:29,2584,33,success,['week_ (7)/boilerplate-page-view-time-series-visualizer-main/time_series_visualizer.py']
41,"NamedUser(login=""VinhBQ21-7"")",Merge branch 'gungui98:master' into master,28/04/2023 6:41,19/05/2023 6:05,2584,33,failure,"['.github/workflows/test.yml', 'week_ (8)/boilerplate-sea-level-predictor-main/README.md', 'week_ (8)/boilerplate-sea-level-predictor-main/epa-sea-level.csv', 'week_ (8)/boilerplate-sea-level-predictor-main/main.py', 'week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py', 'week_ (8)/boilerplate-sea-level-predictor-main/test_module.py', 'week_ (8)/data-cleaning-and-visualizations/1 - Missing Data.ipynb', 'week_ (8)/data-cleaning-and-visualizations/2 - Handling Missing Data with Pandas.ipynb', 'week_ (8)/data-cleaning-and-visualizations/3 - Cleaning Not Null Values.ipynb', 'week_ (8)/data-cleaning-and-visualizations/4 - More Visualizations.ipynb', 'week_ (8)/data-cleaning-and-visualizations/5 - Real Example.ipynb', 'week_ (8)/data-cleaning-and-visualizations/data/btc-eth-prices-original.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-eth-prices-outliers.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-eth-prices.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-market-price-full.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-market-price.csv', 'week_ (8)/data-cleaning-and-visualizations/data/eth-price-full.csv', 'week_ (8)/data-cleaning-and-visualizations/data/eth-price.csv']"
41,"NamedUser(login=""VinhBQ21-7"")",Add files via upload,28/04/2023 6:41,19/05/2023 6:34,2584,33,failure,['week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py']
41,"NamedUser(login=""VinhBQ21-7"")",Add files via upload,28/04/2023 6:41,19/05/2023 6:46,2584,33,success,['week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py']
41,"NamedUser(login=""VinhBQ21-7"")",Merge branch 'gungui98:master' into master,28/04/2023 6:41,23/05/2023 8:04,2584,33,success,"['week_ (9) final/README.MD', 'week_ (9) final/boilerplate/main.py']"
35,"NamedUser(login=""hieuhn09"")",Create README.md,24/04/2023 10:54,21/04/2023 8:40,4238,21,unknown,['README.md']
35,"NamedUser(login=""hieuhn09"")",week1,24/04/2023 10:54,24/04/2023 9:38,4238,21,unknown,"['week_ (1)/Exercises.ipynb', 'week_ (1)/Exercises_1.ipynb', 'week_ (1)/Lecture_1.ipynb', 'week_ (2)/__pycache__/person.cpython-310.pyc', 'week_ (2)/exercise_1.ipynb', 'week_ (2)/exercise_2.ipynb', 'week_ (2)/person/__pycache__/person.cpython-310.pyc', 'week_ (2)/person/person.py', 'week_ (2)/person_mixins/__pycache__/person.cpython-310.pyc', 'week_ (2)/person_mixins/__pycache__/student.cpython-310.pyc', 'week_ (2)/person_mixins/__pycache__/teacher.cpython-310.pyc', 'week_ (2)/person_mixins/person.py', 'week_ (2)/person_mixins/student.py', 'week_ (2)/person_mixins/teacher.py']"
35,"NamedUser(login=""hieuhn09"")",Create README.md,24/04/2023 10:54,24/04/2023 10:54,4238,21,unknown,['README.md']
35,"NamedUser(login=""hieuhn09"")",readme,24/04/2023 10:54,24/04/2023 10:59,4238,21,unknown,"['.gitignore', 'README.md', 'arithmetic/__init__.py', 'arithmetic/number.py', 'week_ (1)/README.MD', 'week_ (2)/README.MD', 'week_ (2)/exercise_1.ipynb', 'week_ (3)/1. NumPy.ipynb', 'week_ (3)/2. NumPy exercises.ipynb', 'week_ (3)/README.MD', 'week_ (3)/image.npy', 'week_ (3)/photo.jpg']"
35,"NamedUser(login=""hieuhn09"")",Merge branch 'master' into master,24/04/2023 10:54,28/04/2023 8:19,4238,21,failure,"['.github/workflows/test.yml', '.github/workflows/test_notebook.py', 'week_ (1)/Exercises_1.html', 'week_ (1)/Exercises_2.html', 'week_ (2)/exercise_1.ipynb']"
35,"NamedUser(login=""hieuhn09"")",week1 week2,24/04/2023 10:54,28/04/2023 8:26,4238,21,failure,"['week_ (1)/Exercises_1.ipynb', 'week_ (1)/Exercises_2.ipynb', 'week_ (1)/README.MD', 'week_ (2)/README.MD', 'week_ (2)/exercise_1.ipynb', 'week_ (2)/person/person.py', 'week_ (2)/person_mixins/person.py', 'week_ (2)/person_mixins/student.py', 'week_ (2)/person_mixins/teacher.py']"
35,"NamedUser(login=""hieuhn09"")",Merge branch 'gungui98:master' into master,24/04/2023 10:54,05/05/2023 7:10,4238,21,failure,"['.github/workflows/test.yml', 'week_ (4)/1 - Pandas - Series.ipynb', 'week_ (4)/2 - Pandas Series exercises.ipynb', 'week_ (4)/3 - Pandas - DataFrames.ipynb', 'week_ (4)/4 - Pandas DataFrames exercises.ipynb', 'week_ (4)/5 - Pandas - Reading CSV and Basic Plotting.ipynb', 'week_ (4)/data/btc-market-price.csv', 'week_ (4)/data/eth-price.csv']"
35,"NamedUser(login=""hieuhn09"")",week3,24/04/2023 10:54,05/05/2023 7:15,4238,21,failure,"['week_ (3)/1. NumPy.ipynb', 'week_ (3)/2. NumPy exercises.ipynb', 'week_ (3)/README.MD']"
35,"NamedUser(login=""hieuhn09"")",week4,24/04/2023 10:54,05/05/2023 8:33,4238,21,unknown,"['week_ (4)/2 - Pandas Series exercises.ipynb', 'week_ (4)/4 - Pandas DataFrames exercises.ipynb']"
35,"NamedUser(login=""hieuhn09"")",Merge branch 'master' into master,24/04/2023 10:54,05/05/2023 8:40,4238,21,failure,['week_ (4)/4 - Pandas DataFrames exercises.ipynb']
35,"NamedUser(login=""hieuhn09"")",week2,24/04/2023 10:54,05/05/2023 9:23,4238,21,failure,"['week_ (2)/exercise_1.ipynb', 'week_ (2)/exercise_2.ipynb']"
35,"NamedUser(login=""hieuhn09"")",week3,24/04/2023 10:54,05/05/2023 9:29,4238,21,failure,['week_ (3)/2. NumPy exercises.ipynb']
35,"NamedUser(login=""hieuhn09"")",week3,24/04/2023 10:54,05/05/2023 9:34,4238,21,failure,['week_ (3)/2. NumPy exercises.ipynb']
35,"NamedUser(login=""hieuhn09"")",week4,24/04/2023 10:54,05/05/2023 9:38,4238,21,failure,['week_ (4)/2 - Pandas Series exercises.ipynb']
35,"NamedUser(login=""hieuhn09"")",week4,24/04/2023 10:54,05/05/2023 9:43,4238,21,success,"['week_ (4)/3 - Pandas - DataFrames.ipynb', 'week_ (4)/4 - Pandas DataFrames exercises.ipynb', 'week_ (4)/5 - Pandas - Reading CSV and Basic Plotting.ipynb']"
